Repository,Component Type,Ecosystem,Name,Version,Dependency Scope,Relationship,License,PURL or Reference,Metadata Source,Notes
workspace,library,npm,rfdc,1.4.1,runtime,transitive runtime dependency,MIT,pkg:npm/rfdc@1.4.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rolldown,1.0.0-rc.9,runtime,transitive runtime dependency,MIT,pkg:npm/rolldown@1.0.0-rc.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,rou3,0.7.11,runtime,transitive runtime dependency,MIT,pkg:npm/rou3@0.7.11,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,router,2.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/router@2.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,run-parallel,1.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/run-parallel@1.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,safe-buffer,5.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/safe-buffer@5.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,safe-regex2,5.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/safe-regex2@5.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,safe-stable-stringify,2.5.0,runtime,transitive runtime dependency,MIT,pkg:npm/safe-stable-stringify@2.5.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,safer-buffer,2.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/safer-buffer@2.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,secure-json-parse,4.1.0,runtime,transitive runtime dependency,BSD-3-Clause,pkg:npm/secure-json-parse@4.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,semver,7.7.3,runtime,transitive runtime dependency,ISC,pkg:npm/semver@7.7.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,send,1.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/send@1.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,serve-static,2.2.1,runtime,transitive runtime dependency,MIT,pkg:npm/serve-static@2.2.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,set-cookie-parser,2.7.2,runtime,transitive runtime dependency,MIT,pkg:npm/set-cookie-parser@2.7.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,set-function-length,1.2.2,runtime,transitive runtime dependency,MIT,pkg:npm/set-function-length@1.2.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,setprototypeof,1.2.0,runtime,transitive runtime dependency,ISC,pkg:npm/setprototypeof@1.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,shebang-command,2.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/shebang-command@2.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,shebang-regex,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/shebang-regex@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,side-channel,1.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/side-channel@1.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,side-channel-list,1.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/side-channel-list@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,side-channel-map,1.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/side-channel-map@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,side-channel-weakmap,1.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/side-channel-weakmap@1.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,signal-exit,4.1.0,runtime,transitive runtime dependency,ISC,pkg:npm/signal-exit@4.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,signal-exit,3.0.7,runtime,transitive runtime dependency,ISC,pkg:npm/signal-exit@3.0.7,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,simple-concat,1.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/simple-concat@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,simple-get,4.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/simple-get@4.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,slash,3.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/slash@3.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sonic-boom,4.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/sonic-boom@4.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,split2,4.2.0,runtime,transitive runtime dependency,ISC,pkg:npm/split2@4.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,sql-escaper,1.3.3,runtime,transitive runtime dependency,MIT,pkg:npm/sql-escaper@1.3.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,standard-as-callback,2.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/standard-as-callback@2.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,statuses,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/statuses@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,string_decoder,1.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/string_decoder@1.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,string-width,5.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/string-width@5.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,string-width,4.2.3,runtime,transitive runtime dependency,MIT,pkg:npm/string-width@4.2.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,strip-ansi,7.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/strip-ansi@7.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,strip-ansi,6.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/strip-ansi@6.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,strip-final-newline,4.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/strip-final-newline@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,strip-json-comments,5.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/strip-json-comments@5.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,strip-json-comments,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/strip-json-comments@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,superjson,2.2.6,runtime,transitive runtime dependency,MIT,pkg:npm/superjson@2.2.6,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,supports-color,7.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/supports-color@7.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tar-fs,2.1.4,runtime,transitive runtime dependency,MIT,pkg:npm/tar-fs@2.1.4,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tar-stream,2.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/tar-stream@2.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,thread-stream,4.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/thread-stream@4.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tiny-glob,0.2.9,runtime,direct runtime dependency,MIT,pkg:npm/tiny-glob@0.2.9,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tinyexec,1.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/tinyexec@1.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,to-regex-range,5.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/to-regex-range@5.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,toad-cache,3.7.0,runtime,transitive runtime dependency,MIT,pkg:npm/toad-cache@3.7.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,toidentifier,1.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/toidentifier@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,toposort,2.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/toposort@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ts-japi,1.12.1,runtime,transitive runtime dependency,MIT,pkg:npm/ts-japi@1.12.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ts-pattern,5.9.0,runtime,transitive runtime dependency,MIT,pkg:npm/ts-pattern@5.9.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tslib,2.8.1,runtime,transitive runtime dependency,0BSD,pkg:npm/tslib@2.8.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tsx,4.21.0,runtime,direct runtime dependency,MIT,pkg:npm/tsx@4.21.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,tunnel-agent,0.6.0,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/tunnel-agent@0.6.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,type-is,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/type-is@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,typescript,5.9.3,runtime,transitive runtime dependency,Apache-2.0,pkg:npm/typescript@5.9.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ulid,3.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/ulid@3.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,undici,7.16.0,runtime,transitive runtime dependency,MIT,pkg:npm/undici@7.16.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,undici-types,7.16.0,runtime,transitive runtime dependency,MIT,pkg:npm/undici-types@7.16.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unicorn-magic,0.3.0,runtime,transitive runtime dependency,MIT,pkg:npm/unicorn-magic@0.3.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,universalify,2.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/universalify@2.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,unpipe,1.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/unpipe@1.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,url-pattern,1.0.3,runtime,transitive runtime dependency,MIT,pkg:npm/url-pattern@1.0.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,util-deprecate,1.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/util-deprecate@1.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,uuid,11.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/uuid@11.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vary,1.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/vary@1.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vscode-jsonrpc,8.2.0,runtime,transitive runtime dependency,MIT,pkg:npm/vscode-jsonrpc@8.2.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vscode-languageserver,9.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/vscode-languageserver@9.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vscode-languageserver-protocol,3.17.5,runtime,transitive runtime dependency,MIT,pkg:npm/vscode-languageserver-protocol@3.17.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vscode-languageserver-textdocument,1.0.12,runtime,transitive runtime dependency,MIT,pkg:npm/vscode-languageserver-textdocument@1.0.12,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vscode-languageserver-types,3.17.5,runtime,transitive runtime dependency,MIT,pkg:npm/vscode-languageserver-types@3.17.5,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,vscode-uri,3.0.8,runtime,transitive runtime dependency,MIT,pkg:npm/vscode-uri@3.0.8,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,wcwidth,1.0.1,runtime,transitive runtime dependency,MIT,pkg:npm/wcwidth@1.0.1,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,which,2.0.2,runtime,transitive runtime dependency,ISC,pkg:npm/which@2.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,wrap-ansi,8.1.0,runtime,transitive runtime dependency,MIT,pkg:npm/wrap-ansi@8.1.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,wrap-ansi,7.0.0,runtime,transitive runtime dependency,MIT,pkg:npm/wrap-ansi@7.0.0,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,wrappy,1.0.2,runtime,transitive runtime dependency,ISC,pkg:npm/wrappy@1.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,ws,8.18.3,runtime,transitive runtime dependency,MIT,pkg:npm/ws@8.18.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,xtend,4.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/xtend@4.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,yaml,2.8.2,runtime,transitive runtime dependency,ISC,pkg:npm/yaml@2.8.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,yoctocolors,2.1.2,runtime,transitive runtime dependency,MIT,pkg:npm/yoctocolors@2.1.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,zod,4.4.3,runtime,direct runtime dependency,MIT,pkg:npm/zod@4.4.3,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
workspace,library,npm,zod-validation-error,4.0.2,runtime,transitive runtime dependency,MIT,pkg:npm/zod-validation-error@4.0.2,workspace/pnpm-lock.yaml and installed package metadata,Generated from pnpm's resolved dependency graph and local package metadata.
